player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10
R. Slater,0.6190476190476191,0.4827586206896552,0.1362889983579638,2.0,0.108695652173913,1.891304347826087,13.500000000000002,0.332608695652174,13.167391304347827,2003,1,3,3,1,6,7,7,7
P. Gasol,0.4907407407407407,0.5144444444444445,-0.0237037037037037,27.0,3.4565217391304346,23.543478260869566,93.1,15.273913043478265,77.82608695652175,2003,0,0,0,0,0,4,4,8
M. Finley,0.4068441064638783,0.4323432343234323,-0.025499127859554,15.0,2.4782608695652173,12.521739130434783,88.4,16.421739130434784,71.97826086956522,2003,0,0,4,0,0,4,8,8
E. Najera,0.5432098765432098,0.5254237288135594,0.0177861477296504,2.5,0.7391304347826086,1.7608695652173914,43.4,4.517391304347828,38.88260869565217,2003,1,1,1,4,1,1,1,9
D. Nowitzki,0.5013774104683195,0.4565371024734982,0.0448403079948213,21.5,3.1956521739130435,18.30434782608696,200.8,25.897826086956524,174.90217391304347,2003,0,0,0,5,5,0,0,0
S. Nash,0.5172413793103449,0.4445479962721342,0.0726933830382106,25.5,4.086956521739131,21.413043478260867,141.30000000000004,13.923913043478262,127.37608695652176,2003,0,0,0,5,5,0,0,0
R. LaFrentz,0.4705882352941176,0.5045703839122486,-0.0339821486181309,7.0,1.0,6.0,34.39999999999999,7.504347826086956,26.895652173913035,2003,1,1,1,4,1,1,1,9
W. Person,0.4518518518518518,0.4570815450643777,-0.0052296932125258,7.0,0.9130434782608696,6.086956521739131,57.45,6.778260869565218,50.67173913043479,2003,0,1,4,4,4,1,8,9
M. Dickerson,0.3333333333333333,0.4285714285714285,-0.0952380952380952,0.0,0.1304347826086956,-0.1304347826086956,1.9000000000000008,0.1478260869565217,1.7521739130434788,2003,1,3,3,3,6,2,2,2
D. Gooden,0.4601226993865031,0.4488636363636363,0.0112590630228667,16.5,2.8043478260869565,13.695652173913045,52.35,7.952173913043481,44.39782608695651,2003,0,1,4,0,4,4,4,4
A. Griffin,0.5,0.4131147540983607,0.0868852459016393,8.0,0.8695652173913043,7.130434782608695,23.7,3.3608695652173908,20.339130434782604,2003,1,1,1,1,1,7,7,7
G. Giricek,0.4315068493150685,0.4389901823281907,-0.0074833330131222,15.5,2.760869565217391,12.73913043478261,34.45,7.965217391304351,26.484782608695653,2003,1,1,1,4,4,1,1,4
S. Bradley,0.569620253164557,0.5087719298245614,0.0608483233399955,5.0,1.5434782608695652,3.4565217391304346,43.1,6.510869565217392,36.58913043478261,2003,1,1,1,4,1,1,1,9
S. Battier,0.4503311258278146,0.4952153110047846,-0.04488418517697,11.5,0.9782608695652174,10.521739130434783,56.6,8.669565217391305,47.930434782608685,2003,0,1,4,4,4,1,8,9
W. Williams,0.348993288590604,0.4175824175824176,-0.0685891289918135,9.5,0.717391304347826,8.782608695652174,24.25000000000001,3.497826086956522,20.75217391304349,2003,1,1,1,4,1,1,1,1
B. Knight,0.4239130434782608,0.4264705882352941,-0.0025575447570332,15.0,1.391304347826087,13.608695652173914,14.65,0.1826086956521734,14.467391304347824,2003,1,1,1,4,1,1,1,4
N. Van Exel,0.3841463414634146,0.4402439024390244,-0.0560975609756097,17.5,2.717391304347826,14.782608695652174,80.35,9.07826086956522,71.27173913043478,2003,0,0,4,0,0,4,8,8
L. Wright,0.4071856287425149,0.4681238615664845,-0.0609382328239695,12.0,1.8695652173913044,10.130434782608695,46.95000000000003,6.784782608695653,40.16521739130438,2003,0,1,1,4,4,1,1,9
E. Watson,0.4344827586206896,0.4349593495934959,-0.0004765909728062,14.0,1.3043478260869563,12.695652173913045,44.75,2.6608695652173915,42.08913043478261,2003,0,1,4,4,4,1,1,4
J. Magloire,0.4875,0.4768211920529801,0.0106788079470198,8.5,3.260869565217391,5.239130434782609,45.7,9.304347826086955,36.39565217391305,2003,1,1,1,4,1,1,1,9
B. Davis,0.3807531380753138,0.4330218068535825,-0.0522686687782687,18.5,2.565217391304348,15.934782608695652,51.30000000000001,6.550000000000002,44.75000000000001,2003,0,1,4,0,4,4,4,4
D. Stevenson,0.3684210526315789,0.4277108433734939,-0.059289790741915,11.0,0.5869565217391305,10.41304347826087,13.299999999999995,1.7021739130434783,11.597826086956518,2003,1,3,1,4,1,1,1,1
K. Malone,0.4569536423841059,0.4584500466853408,-0.0014964043012348,18.0,4.217391304347826,13.782608695652174,114.65000000000003,16.982608695652175,97.66739130434786,2003,0,0,0,0,0,0,0,8
J. Mashburn,0.4259740259740259,0.421875,0.0040990259740259,30.0,3.9130434782608696,26.08695652173913,114.65000000000003,14.104347826086956,100.54565217391308,2003,0,0,0,5,5,0,0,0
P. Brown,0.5377358490566038,0.5250463821892394,0.0126894668673643,7.0,1.934782608695652,5.065217391304348,61.250000000000014,11.732608695652177,49.51739130434784,2003,0,1,1,4,4,1,8,9
J. Stockton,0.4627659574468085,0.4887983706720977,-0.0260324132252892,20.0,3.391304347826087,16.608695652173914,81.75000000000001,7.532608695652171,74.21739130434784,2003,0,0,4,0,0,4,4,8
D. Wesley,0.404040404040404,0.4368825466520307,-0.0328421426116267,18.5,2.391304347826087,16.108695652173914,62.69999999999999,11.01521739130435,51.68478260869564,2003,0,1,4,0,4,4,4,4
A. Kirilenko,0.5248868778280543,0.4676724137931034,0.0572144640349508,22.0,2.130434782608696,19.869565217391305,137.95,8.77826086956522,129.17173913043476,2003,0,0,0,5,5,0,0,0
C. Alexander,0.3736842105263158,0.3897280966767371,-0.0160438861504213,8.5,1.1304347826086956,7.369565217391305,40.00000000000001,2.4543478260869565,37.54565217391305,2003,1,1,1,4,1,1,1,9
G. Ostertag,0.5892857142857143,0.4967320261437908,0.0925536881419234,9.0,2.0434782608695654,6.956521739130435,29.65000000000001,3.715217391304349,25.934782608695656,2003,1,1,1,1,1,7,7,7
J. Moiso,0.5084745762711864,0.5390625,-0.0305879237288135,14.5,0.4565217391304347,14.043478260869565,17.75,1.8173913043478265,15.932608695652174,2003,1,1,1,4,1,1,1,4
G. Lynch,0.4787234042553192,0.3908794788273615,0.0878439254279576,8.5,0.9347826086956522,7.565217391304348,35.7,3.745652173913044,31.95434782608696,2003,1,1,1,4,1,1,1,9
R. Traylor,0.4411764705882353,0.445859872611465,-0.0046834020232296,11.5,0.782608695652174,10.717391304347826,33.45,1.7521739130434788,31.697826086956525,2003,1,1,1,4,1,1,1,9
C. Cheaney,0.4148936170212766,0.5068493150684932,-0.0919556980472166,6.5,2.217391304347826,4.282608695652174,13.549999999999994,6.1913043478260885,7.358695652173905,2003,1,3,3,3,1,2,2,1
M. Harpring,0.4475138121546961,0.5216426193118757,-0.0741288071571795,14.0,3.065217391304348,10.934782608695652,57.8,15.95,41.85,2003,0,1,4,4,4,1,1,9
J. Amaechi,0.3636363636363636,0.2921348314606741,0.0715015321756895,4.5,0.5434782608695652,3.9565217391304346,3.199999999999997,-0.0652173913043476,3.265217391304345,2003,1,3,3,1,6,7,7,7
S. Padgett,0.4011976047904191,0.4036363636363636,-0.0024387588459444,11.5,1.1304347826086956,10.369565217391305,50.45000000000002,2.739130434782608,47.71086956521741,2003,0,1,4,4,4,1,1,9
K. Haston,0.1818181818181818,0.0,0.1818181818181818,2.5,0.0434782608695652,2.4565217391304346,-3.65,-0.1630434782608695,-3.4869565217391303,2003,1,3,3,1,6,7,7,5
C. Arroyo,0.4431818181818182,0.4666666666666667,-0.0234848484848484,10.5,0.1956521739130435,10.304347826086955,19.54999999999999,0.1282608695652174,19.421739130434773,2003,1,1,1,4,1,1,1,1
R. Wallace,0.4505928853754941,0.4744136460554371,-0.023820760679943,17.5,2.4130434782608696,15.08695652173913,79.55,14.339130434782607,65.2108695652174,2003,0,0,4,0,0,4,8,8
D. Anderson,0.4,0.4314868804664723,-0.0314868804664723,9.0,2.4130434782608696,6.586956521739131,66.7,9.767391304347823,56.93260869565218,2003,0,1,4,4,4,4,8,9
D. Davis,0.6041666666666666,0.5362318840579711,0.0679347826086955,2.5,1.6521739130434785,0.8478260869565217,30.75,8.367391304347827,22.382608695652173,2003,1,3,1,1,1,7,7,7
D. Stoudamire,0.3492063492063492,0.4021739130434782,-0.052967563837129,9.5,1.6304347826086956,7.869565217391305,23.4,3.6282608695652177,19.77173913043478,2003,1,1,1,4,1,1,1,1
B. Wells,0.4258373205741627,0.4386740331491712,-0.0128367125750085,20.0,4.260869565217392,15.73913043478261,63.55000000000001,9.68478260869565,53.86521739130436,2003,0,1,4,0,4,4,4,4
R. Patterson,0.4743589743589743,0.4975728155339806,-0.0232138411750062,18.0,1.9782608695652173,16.02173913043478,46.80000000000001,5.800000000000002,41.00000000000001,2003,0,1,4,4,4,4,4,4
A. Sabonis,0.4887218045112781,0.4962121212121212,-0.007490316700843,10.5,1.3043478260869563,9.195652173913045,66.35000000000001,4.6847826086956506,61.66521739130436,2003,0,1,4,0,4,4,8,9
J. McInnis,0.3895348837209302,0.4693140794223827,-0.0797791957014524,19.0,0.9347826086956522,18.065217391304348,11.450000000000005,2.402173913043478,9.047826086956524,2003,1,1,1,4,1,1,1,4
A. Daniels,0.4868421052631579,0.4341085271317829,0.0527335781313749,6.5,0.4565217391304347,6.043478260869565,36.99999999999999,1.9978260869565216,35.00217391304347,2003,1,1,1,4,1,1,1,9
S. Pippen,0.3174603174603174,0.4746450304259635,-0.157184712965646,14.5,3.0869565217391304,11.41304347826087,18.85000000000001,6.410869565217394,12.439130434782616,2003,1,1,1,4,1,1,1,1
Q. Woods,0.4431818181818182,0.5897435897435898,-0.1465617715617715,9.5,0.108695652173913,9.391304347826088,11.700000000000005,0.7347826086956522,10.96521739130435,2003,1,3,1,4,1,1,1,1
Z. Randolph,0.5078534031413613,0.5168831168831168,-0.0090297137417555,11.0,1.1521739130434785,9.847826086956522,82.50000000000001,6.652173913043479,75.84782608695653,2003,0,1,4,0,0,4,8,8
P. Drobnjak,0.35,0.420899854862119,-0.070899854862119,3.5,1.2608695652173914,2.2391304347826084,18.499999999999996,6.641304347826087,11.858695652173909,2003,1,3,3,3,6,2,2,1
T. Gugliotta,0.5263157894736842,0.4444444444444444,0.0818713450292397,4.0,0.5,3.5,7.950000000000001,0.967391304347826,6.982608695652175,2003,1,3,3,1,6,7,7,7
J. Tsakalidis,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.0,0.5217391304347826,0.4782608695652174,1.8499999999999988,1.3608695652173914,0.4891304347826073,2003,1,3,3,1,6,7,7,2
A. Hardaway,0.3741007194244604,0.4583333333333333,-0.0842326139088728,15.5,2.760869565217391,12.73913043478261,23.05000000000001,5.130434782608695,17.919565217391316,2003,1,1,1,4,1,1,1,4
J. Johnson,0.4017857142857143,0.3852327447833066,0.0165529695024077,16.0,1.9130434782608696,14.08695652173913,53.150000000000006,4.869565217391306,48.2804347826087,2003,0,1,4,0,4,4,4,4
G. Payton,0.4566473988439306,0.450487012987013,0.0061603858569176,19.0,3.5217391304347827,15.478260869565217,111.75,13.423913043478262,98.32608695652172,2003,0,0,0,5,0,0,0,8
S. Marion,0.4566929133858268,0.4429530201342282,0.0137398932515985,18.0,2.9130434782608696,15.08695652173913,171.75000000000003,18.08043478260869,153.66956521739132,2003,0,0,0,5,5,0,0,0
R. Lewis,0.4192307692307692,0.4611923509561305,-0.0419615817253612,15.5,2.4347826086956523,13.065217391304348,87.30000000000003,13.45217391304348,73.84782608695654,2003,0,0,4,0,0,4,8,8
R. Evans,0.4545454545454545,0.4728682170542636,-0.018322762508809,3.5,0.9782608695652174,2.5217391304347827,1.85,3.3782608695652177,-1.528260869565218,2003,1,3,3,3,6,2,2,2
J. James,0.5098039215686274,0.4696132596685083,0.0401906619001191,11.0,1.1521739130434785,9.847826086956522,7.600000000000001,1.256521739130435,6.343478260869566,2003,1,3,1,1,1,7,7,7
B. Barry,0.4907407407407407,0.4498933901918976,0.040847350548843,13.5,2.5,11.0,56.5,7.1913043478260885,49.30869565217391,2003,0,1,4,4,4,4,8,9
D. Mason,0.4098360655737705,0.469361147327249,-0.0595250817534785,17.5,1.891304347826087,15.608695652173914,80.0,10.945652173913048,69.05434782608695,2003,0,0,4,0,0,4,4,8
R. Brown,0.6,0.303030303030303,0.2969696969696969,2.0,0.2826086956521739,1.7173913043478262,3.099999999999998,0.0543478260869565,3.0456521739130413,2003,2,2,2,1,2,5,5,5
C. Booth,0.4651162790697674,0.4210526315789473,0.04406364749082,5.5,0.2391304347826087,5.260869565217392,14.650000000000002,0.658695652173913,13.99130434782609,2003,1,3,1,1,1,7,7,7
A. Stoudemire,0.472636815920398,0.4769452449567723,-0.0043084290363742,22.5,3.5434782608695654,18.956521739130437,92.85,9.739130434782613,83.11086956521739,2003,0,0,0,0,0,4,4,8
V. Radmanovic,0.4136125654450261,0.4088050314465409,0.0048075339984852,16.5,1.4565217391304348,15.043478260869565,58.75,5.265217391304348,53.48478260869565,2003,0,1,4,0,4,4,4,4
D. Langhi,0.3896103896103896,0.408,-0.0183896103896103,3.0,0.217391304347826,2.782608695652174,17.25,0.8304347826086955,16.419565217391305,2003,1,3,3,3,1,2,2,7
A. Sesay,0.4571428571428571,0.3472222222222222,0.1099206349206349,5.0,0.3260869565217391,4.673913043478261,6.25,0.0934782608695653,6.156521739130435,2003,1,3,3,1,6,7,7,7
C. Jacobsen,0.392156862745098,0.3478260869565217,0.0443307757885763,13.5,0.6304347826086957,12.869565217391305,36.25,1.5434782608695643,34.70652173913044,2003,0,1,1,4,4,1,1,4
M. Olowokandi,0.4125,0.4297752808988764,-0.0172752808988764,6.0,1.8695652173913044,4.130434782608695,17.1,2.8434782608695643,14.256521739130438,2003,1,3,1,3,1,2,2,7
E. Brand,0.4972972972972973,0.5028011204481793,-0.0055038231508819,16.0,2.8043478260869565,13.195652173913045,71.10000000000001,11.873913043478256,59.22608695652176,2003,0,1,4,0,4,4,8,8
A. Miller,0.423469387755102,0.4016393442622951,0.0218300434928069,26.0,3.347826086956522,22.65217391304348,60.59999999999998,7.317391304347825,53.28260869565216,2003,0,0,4,0,0,4,4,4
Q. Richardson,0.389937106918239,0.3643410852713178,0.0255960216469212,6.0,1.1304347826086956,4.869565217391305,44.90000000000001,3.558695652173913,41.3413043478261,2003,1,1,1,4,1,1,1,9
Z. Ilgauskas,0.3807106598984771,0.4540540540540541,-0.0733433941555769,24.5,3.5,21.0,50.85000000000001,12.299999999999995,38.55000000000001,2003,0,1,4,0,4,4,4,4
C. Maggette,0.4556962025316455,0.440650406504065,0.0150457960275804,15.5,2.5217391304347827,12.978260869565217,69.1,9.223913043478255,59.87608695652174,2003,0,1,4,0,4,4,8,8
S. Rooks,0.4210526315789473,0.4208494208494208,0.0002032107295265,7.0,1.1304347826086956,5.869565217391305,4.650000000000006,1.847826086956523,2.8021739130434824,2003,1,3,3,3,6,2,2,7
E. Piatkowski,0.4621848739495798,0.4740061162079511,-0.0118212422583712,6.5,0.9347826086956522,5.565217391304348,48.99999999999999,5.500000000000001,43.49999999999999,2003,1,1,1,4,4,1,1,9
M. Jaric,0.4203821656050955,0.3910034602076124,0.0293787053974831,16.5,1.5217391304347827,14.978260869565217,46.10000000000004,2.9565217391304346,43.1434782608696,2003,0,1,4,4,4,1,4,4
C. Wilcox,0.6153846153846154,0.4659090909090909,0.1494755244755245,2.5,0.4565217391304347,2.0434782608695654,23.8,0.6521739130434783,23.14782608695652,2003,1,3,1,1,1,7,7,7
K. Dooling,0.3728813559322034,0.3981042654028436,-0.0252229094706402,8.0,0.9565217391304348,7.043478260869565,26.2,1.3152173913043483,24.884782608695648,2003,1,1,1,4,1,1,1,9
E. Dampier,0.4545454545454545,0.4989775051124744,-0.0444320505670199,5.0,2.217391304347826,2.782608695652174,16.5,7.06304347826087,9.43695652173913,2003,1,3,3,3,6,2,2,1
A. Jamison,0.4572271386430678,0.4734982332155477,-0.0162710945724798,23.0,2.847826086956522,20.15217391304348,110.65000000000003,17.369565217391308,93.28043478260872,2003,0,0,0,5,0,0,0,8
J. Richardson,0.3794642857142857,0.4172892209178228,-0.0378249352035371,15.5,3.217391304347826,12.282608695652174,54.650000000000006,10.165217391304353,44.48478260869565,2003,0,1,4,4,4,1,8,4
A. Foyle,0.5398230088495575,0.5344827586206896,0.0053402502288678,10.5,1.1304347826086956,9.369565217391305,46.75,4.12608695652174,42.62391304347826,2003,0,1,1,4,4,1,1,9
T. Murphy,0.4054054054054054,0.4592476489028213,-0.0538422434974159,6.5,2.130434782608696,4.369565217391305,48.60000000000001,11.123913043478264,37.47608695652174,2003,1,1,1,4,1,1,1,9
G. Arenas,0.424,0.4333333333333333,-0.0093333333333333,31.5,4.934782608695652,26.565217391304348,85.59999999999998,10.956521739130435,74.64347826086954,2003,0,0,0,0,0,4,4,8
J. Welsch,0.2888888888888888,0.2,0.0888888888888888,5.5,0.1739130434782608,5.326086956521739,-0.5499999999999972,-0.0217391304347826,-0.5282608695652145,2003,1,3,3,1,6,7,7,7
D. Oliver,0.2857142857142857,0.2272727272727272,0.0584415584415584,1.5,0.1521739130434782,1.3478260869565215,3.450000000000001,-0.0999999999999999,3.550000000000001,2003,1,3,3,1,6,7,7,2
J. Bremer,0.3358208955223881,0.3678756476683937,-0.0320547521460056,11.0,0.9782608695652174,10.021739130434783,37.45,4.028260869565218,33.42173913043478,2003,1,1,1,4,4,1,1,9
R. Wolkowyski,0.5,0.0,0.5,0.5,0.0,0.5,-0.0500000000000002,0.0,-0.0500000000000002,2003,2,2,2,2,2,5,5,5
J. Dixon,0.3739837398373983,0.3918918918918919,-0.0179081520544935,6.5,0.6304347826086957,5.869565217391305,29.35000000000001,0.9478260869565216,28.402173913043487,2003,1,1,1,4,1,1,1,9
S. Abdur-Rahim,0.4204946996466431,0.4966666666666666,-0.0761719670200235,22.5,3.630434782608696,18.869565217391305,96.35,16.419565217391302,79.9304347826087,2003,0,0,0,0,0,4,4,8
L. Funderburke,0.423728813559322,0.4761904761904761,-0.0524616626311541,3.5,0.0,3.5,14.1,0.2456521739130435,13.854347826086958,2003,1,3,3,3,1,2,2,1
J. Tinsley,0.4121621621621621,0.4040632054176072,0.0080989567445549,21.5,3.4130434782608696,18.08695652173913,26.200000000000003,3.315217391304348,22.88478260869565,2003,0,1,1,4,4,1,4,4
J. Brewer,0.4,0.7142857142857143,-0.3142857142857143,2.0,0.0434782608695652,1.9565217391304348,0.0499999999999998,0.1282608695652173,-0.0782608695652175,2003,1,3,3,3,3,6,6,6
A. Johnson,0.435,0.4571428571428571,-0.0221428571428571,21.0,0.782608695652174,20.217391304347824,37.7,2.6717391304347826,35.02826086956522,2003,0,1,4,0,4,4,4,4
P. Brezec,0.375,0.5,-0.125,3.5,0.0,3.5,3.9999999999999982,0.1239130434782608,3.876086956521737,2003,1,3,3,3,6,2,2,1
G. Buckner,0.4528301886792453,0.4487179487179487,0.0041122399612965,8.0,1.065217391304348,6.934782608695652,25.5,3.7913043478260864,21.708695652173915,2003,1,1,1,4,1,1,1,7
L. Nailon,0.3979591836734694,0.4891304347826087,-0.0911712511091393,9.0,0.3043478260869565,8.695652173913043,18.750000000000007,1.0021739130434784,17.74782608695653,2003,1,3,1,4,1,1,1,1
F. Williams,0.0909090909090909,0.3636363636363636,-0.2727272727272727,3.5,0.217391304347826,3.282608695652174,-5.05,0.1130434782608695,-5.163043478260869,2003,1,3,3,3,3,6,6,1
M. Batiste,0.4709677419354838,0.3974358974358974,0.0735318444995864,12.0,0.9782608695652174,11.021739130434783,50.9,2.660869565217393,48.23913043478261,2003,0,1,4,4,4,1,8,9
M. Okur,0.4352941176470588,0.4234234234234234,0.0118706942236354,15.0,1.0869565217391304,13.91304347826087,54.0,4.1130434782608685,49.88695652173913,2003,0,1,4,0,4,4,4,4
H. Davis,0.3859649122807017,0.4090909090909091,-0.0231259968102073,3.5,0.0869565217391304,3.4130434782608696,11.399999999999997,0.1847826086956521,11.215217391304344,2003,1,3,3,3,6,2,2,1
I. Rakocevic,0.3333333333333333,0.44,-0.1066666666666666,5.0,0.2826086956521739,4.717391304347826,7.450000000000003,0.0913043478260868,7.358695652173916,2003,1,3,3,3,6,2,2,1
L. Baxter,0.4,0.5,-0.0999999999999999,7.5,0.6739130434782609,6.826086956521739,17.0,1.4326086956521735,15.567391304347826,2003,1,3,1,4,1,1,1,1
S. Augmon,0.4328358208955223,0.3928571428571428,0.0399786780383795,8.0,0.5869565217391305,7.413043478260869,14.249999999999991,1.5413043478260868,12.708695652173908,2003,1,3,1,1,1,7,7,7
M. N'diaye,0.4814814814814814,0.4347826086956521,0.0466988727858292,4.0,0.2826086956521739,3.717391304347826,7.700000000000003,0.8043478260869567,6.895652173913046,2003,1,3,3,1,6,7,7,7
K. Willis,0.4591836734693877,0.4974874371859296,-0.0383037637165418,11.0,1.0,10.0,17.85,2.4847826086956526,15.365217391304348,2003,1,1,1,4,1,1,1,1
C. Jefferies,0.4117647058823529,0.373015873015873,0.0387488328664799,9.5,0.5652173913043478,8.934782608695652,11.900000000000002,0.6760869565217394,11.223913043478262,2003,1,3,1,1,1,7,7,7
S. Marbury,0.4406779661016949,0.4309656823623304,0.0097122837393645,20.5,5.326086956521739,15.173913043478262,153.29999999999998,11.641304347826088,141.6586956521739,2003,0,0,0,5,5,0,0,0
B. Outlaw,0.4347826086956521,0.5662100456621004,-0.1314274369664482,9.5,1.3695652173913044,8.130434782608695,16.200000000000003,3.9152173913043495,12.284782608695654,2003,1,3,1,4,1,1,1,1
